haeldning_300m,elevation,mass_balance,haeldning_adaptiv,hastighed_x,retning,hastighed_y,afstand_til_kant_km,areal,gletsjer_dybde
0.25,54.53,-667.27,0.4,-5.79,136.56,10.96,0.014,0.029,12.0
0.25,49.81,-672.27,0.35,-5.79,63.09,10.96,0.022,0.029,12.0
0.25,49.06,-673.06,0.34,-5.79,32.27,10.96,0.019,0.029,11.0
0.25,57.08,-664.58,0.41,-4.65,158.93,10.77,0.005,0.029,5.0
0.25,48.29,-673.87,0.32,-5.79,12.28,10.96,0.015,0.029,9.0
0.25,47.84,-674.35,0.31,-5.79,14.1,10.96,0.012,0.029,7.0
0.06,273.09,-785.15,-0.06,-1.81,18.53,-2.34,0.07,0.223,23.05
0.05,294.31,-762.7,-0.06,-1.77,18.07,-2.39,0.056,0.223,23.88
0.05,305.68,-750.67,-0.07,-1.73,17.7,-2.44,0.039,0.223,21.15
0.05,251.93,-807.52,-0.07,-2.2,19.09,-2.95,0.061,0.223,22.38
0.04,294.91,-762.07,-0.07,-1.73,17.53,-2.44,0.03,0.223,20.0
0.04,279.66,-778.2,-0.07,-2.24,17.12,-3.03,0.013,0.223,14.78
0.04,229.52,-831.22,-0.08,-2.25,19.78,-3.03,0.055,0.223,22.37
0.04,216.7,-844.79,-0.09,-2.25,20.09,-3.03,0.049,0.223,23.0
0.04,194.38,-868.4,-0.1,-2.55,20.7,-3.25,0.055,0.223,23.96
0.03,182.21,-881.27,-0.1,-2.97,21.52,-3.57,0.06,0.223,24.0
0.02,194.25,-868.53,-0.11,-2.97,22.07,-3.57,0.062,0.223,23.12
0.02,195.79,-866.9,-0.11,-2.99,22.84,-3.52,0.072,0.223,23.52
0.02,155.54,-909.47,-0.13,-3.88,23.95,-4.06,0.106,0.223,30.0
0.02,164.54,-899.96,-0.12,-3.91,24.06,-3.9,0.093,0.223,25.71
0.02,160.47,-904.26,-0.14,-3.88,23.75,-4.06,0.123,0.223,33.92
0.02,153.75,-911.37,-0.14,-3.88,24.15,-4.06,0.116,0.223,29.09
0.01,146.39,-919.16,-0.13,-3.97,24.93,-3.86,0.108,0.223,29.06
0.02,158.02,-906.85,-0.15,-4.67,23.89,-4.39,0.107,0.223,32.63
0.02,152.35,-912.85,-0.15,-3.96,24.34,-4.1,0.113,0.223,27.08
0.01,133.68,-932.59,-0.14,-4.65,25.92,-4.0,0.106,0.223,44.94
0.01,128.39,-938.19,-0.14,-4.62,26.43,-3.98,0.108,0.223,43.48
0.01,127.96,-938.65,-0.13,-4.76,27.18,-4.02,0.11,0.223,39.38
0.02,154.49,-910.58,-0.16,-4.94,24.02,-4.5,0.089,0.223,33.78
0.01,138.79,-927.19,-0.16,-4.94,25.44,-4.5,0.085,0.223,47.19
0.01,135.26,-930.93,-0.15,-4.94,25.81,-4.5,0.093,0.223,49.08
0.0,120.75,-946.27,-0.13,-5.1,28.42,-4.11,0.098,0.223,35.73
0.0,127.36,-939.28,-0.12,-5.26,29.4,-3.78,0.107,0.223,31.43
0.0,130.67,-935.78,-0.11,-5.26,30.85,-3.78,0.111,0.223,29.24
0.01,149.81,-915.54,-0.16,-5.05,24.17,-4.53,0.07,0.223,39.02
0.01,134.61,-931.61,-0.16,-5.05,25.74,-4.53,0.067,0.223,47.1
0.0,114.03,-953.38,-0.11,-5.26,32.01,-3.78,0.105,0.223,25.36
0.0,101.97,-966.13,-0.1,-5.32,34.08,-3.69,0.111,0.223,26.56
0.01,155.66,-909.35,-0.17,-5.93,23.29,-5.4,0.056,0.223,36.26
0.01,147.36,-918.13,-0.17,-6.12,24.28,-4.86,0.058,0.223,38.8
0.0,134.61,-931.61,-0.17,-6.12,25.64,-4.86,0.046,0.223,45.08
0.0,95.69,-972.78,-0.1,-6.25,35.3,-3.53,0.111,0.223,21.08
0.0,91.88,-976.81,-0.09,-6.07,36.43,-3.53,0.118,0.223,22.3
0.01,86.61,-982.38,-0.08,-6.55,38.34,-3.54,0.125,0.223,23.25
0.01,81.11,-988.2,-0.06,-6.81,40.56,-3.28,0.109,0.223,24.48
0.02,75.62,-994.01,-0.05,-6.81,43.11,-3.28,0.096,0.223,24.62
0.01,154.04,-911.06,-0.17,-5.93,23.27,-5.4,0.046,0.223,35.33
0.01,146.86,-918.66,-0.17,-6.12,24.02,-4.86,0.031,0.223,34.29
-0.0,134.23,-932.01,-0.18,-6.12,25.74,-4.86,0.026,0.223,43.93
0.01,82.63,-986.58,-0.08,-6.66,40.02,-3.54,0.128,0.223,19.0
0.01,77.25,-992.28,-0.07,-6.81,42.31,-3.28,0.115,0.223,18.54
0.02,72.05,-997.78,-0.05,-6.81,44.79,-3.28,0.098,0.223,23.1
0.02,67.13,-1002.98,-0.03,-6.87,47.56,-3.2,0.082,0.223,26.44
0.03,62.86,-1007.5,-0.01,-6.93,49.94,-3.12,0.071,0.223,26.0
0.0,143.01,-922.72,-0.18,-6.55,24.61,-4.96,0.015,0.223,37.93
-0.0,136.62,-929.48,-0.18,-6.93,25.75,-5.05,0.007,0.223,38.38
-0.01,89.13,-979.71,-0.14,-7.08,35.04,-3.94,0.06,0.223,10.13
-0.01,82.04,-987.21,-0.13,-7.43,37.67,-3.73,0.08,0.223,13.32
-0.01,76.19,-993.4,-0.12,-7.92,40.04,-3.52,0.094,0.223,20.8
0.02,67.23,-1002.87,-0.06,-6.81,47.26,-3.28,0.103,0.223,20.6
0.02,62.06,-1008.35,-0.04,-7.69,49.96,-3.16,0.096,0.223,18.74
0.03,62.12,-1008.28,-0.01,-6.93,50.39,-3.12,0.072,0.223,25.11
0.04,56.82,-1013.89,-0.0,-7.41,52.98,-3.07,0.067,0.223,21.57
-0.01,91.41,-977.3,-0.16,-7.74,33.48,-3.97,0.036,0.223,10.32
-0.01,87.88,-981.03,-0.15,-7.74,34.74,-3.97,0.05,0.223,10.0
-0.01,75.31,-994.33,-0.12,-7.92,40.18,-3.52,0.094,0.223,19.75
-0.0,69.68,-1000.29,-0.11,-7.92,42.75,-3.52,0.102,0.223,16.4
-0.0,64.05,-1006.24,-0.1,-8.06,45.46,-3.19,0.105,0.223,15.1
0.02,58.19,-1012.44,-0.04,-8.16,51.77,-2.98,0.095,0.223,15.78
0.03,53.62,-1017.28,-0.03,-8.16,53.72,-2.98,0.089,0.223,13.14
0.03,50.51,-1020.56,-0.01,-8.16,55.3,-2.98,0.073,0.223,16.0
-0.02,93.62,-974.97,-0.17,-7.9,32.72,-3.97,0.023,0.223,11.35
0.0,60.65,-1009.83,-0.1,-8.06,47.07,-3.19,0.104,0.223,16.25
0.01,54.3,-1016.55,-0.09,-8.06,50.38,-3.19,0.107,0.223,17.0
0.01,49.22,-1021.92,-0.07,-8.06,53.12,-3.19,0.108,0.223,17.0
0.03,43.68,-1027.78,-0.02,-8.16,57.32,-2.98,0.068,0.223,15.0
-0.02,103.89,-964.11,-0.17,-8.77,31.63,-4.63,0.005,0.223,11.45
0.01,45.95,-1025.39,-0.07,-9.22,54.26,-2.95,0.104,0.223,16.58
0.02,38.84,-1032.91,-0.06,-9.35,57.07,-2.81,0.089,0.223,14.64
0.04,32.84,-1039.25,-0.0,-9.39,61.15,-2.7,0.049,0.223,19.04
0.05,34.42,-1037.58,0.03,-9.39,62.44,-2.7,0.026,0.223,18.42
0.05,33.6,-1038.44,0.04,-9.39,63.29,-2.7,0.022,0.223,19.0
-0.02,105.57,-962.33,-0.17,-8.77,31.69,-4.63,0.005,0.223,12.0
0.02,37.82,-1033.99,-0.06,-9.35,57.26,-2.81,0.088,0.223,15.0
0.02,31.03,-1041.17,-0.04,-9.35,59.75,-2.81,0.074,0.223,15.67
0.03,23.73,-1048.89,-0.03,-9.39,62.02,-2.7,0.061,0.223,16.5
0.04,26.45,-1046.0,0.01,-9.39,63.64,-2.7,0.04,0.223,18.39
0.05,31.14,-1041.05,0.04,-9.39,63.84,-2.7,0.025,0.223,17.69
0.03,20.33,-1052.49,-0.02,-9.39,63.03,-2.7,0.052,0.223,16.17
0.04,22.17,-1050.53,0.01,-9.39,64.58,-2.7,0.033,0.223,16.0
0.04,20.99,-1051.78,0.02,-9.39,65.3,-2.7,0.02,0.223,16.14
0.07,1554.57,-885.47,0.05,4.36,174.97,-33.65,0.022,6.29,13.0
0.07,1549.47,-886.26,0.05,4.36,173.68,-33.65,0.033,6.29,15.0
0.07,1542.66,-887.32,0.05,5.06,171.85,-33.37,0.051,6.29,19.0
0.07,1538.51,-887.96,0.05,5.06,170.75,-33.37,0.062,6.29,21.0
0.07,1536.07,-888.34,0.05,5.06,170.0,-33.37,0.069,6.29,21.0
0.07,1533.49,-888.74,0.05,5.06,168.89,-33.37,0.08,6.29,22.0
0.07,1531.25,-889.09,0.05,5.06,167.76,-33.37,0.091,6.29,22.0
0.07,1529.92,-889.3,0.05,5.41,166.85,-33.24,0.099,6.29,23.0
0.09,1546.29,-886.75,0.05,5.43,166.18,-33.57,0.018,6.29,8.0
0.07,1528.58,-889.51,0.05,6.13,165.68,-32.65,0.106,6.29,23.5
0.09,1544.72,-886.99,0.05,5.43,165.24,-33.57,0.028,6.29,11.5
0.08,1532.29,-888.93,0.05,5.76,164.54,-33.11,0.058,6.29,38.0
0.07,1526.46,-889.85,0.05,6.13,163.77,-32.65,0.115,6.29,26.0
0.09,1542.69,-887.31,0.05,6.13,163.83,-33.29,0.039,6.29,20.0
0.08,1530.9,-889.15,0.05,5.76,163.86,-33.11,0.065,6.29,36.0
0.08,1529.34,-889.39,0.05,6.1,162.84,-32.98,0.075,6.29,37.5
0.06,1524.7,-890.12,0.05,6.13,162.24,-32.65,0.124,6.29,31.5
0.09,1540.21,-887.7,0.05,6.13,162.41,-33.29,0.047,6.29,23.0
0.08,1528.07,-889.59,0.05,6.45,161.83,-32.86,0.084,6.29,41.0
0.06,1522.99,-890.39,0.05,6.13,160.84,-32.65,0.133,6.29,35.0
0.09,1537.68,-888.09,0.05,6.13,160.97,-33.29,0.058,6.29,27.0
0.08,1525.67,-889.97,0.05,6.45,160.29,-32.86,0.094,6.29,49.25
0.06,1519.57,-890.93,0.05,6.81,158.57,-32.42,0.149,6.29,37.0
0.09,1536.11,-888.34,0.05,6.45,160.0,-32.86,0.066,6.29,31.0
0.09,1534.49,-888.59,0.05,6.45,159.04,-32.86,0.075,6.29,34.0
0.08,1523.51,-890.31,0.05,6.45,158.92,-32.86,0.105,6.29,56.0
0.08,1522.8,-890.42,0.05,6.63,158.27,-32.64,0.111,6.29,60.0
0.06,1518.64,-891.07,0.05,6.81,158.01,-32.42,0.152,6.29,38.0
0.06,1516.65,-891.39,0.05,7.02,157.28,-32.21,0.159,6.29,40.0
0.09,1532.63,-888.88,0.05,7.13,158.07,-32.62,0.083,6.29,41.0
0.08,1521.43,-890.63,0.05,6.81,157.23,-32.42,0.119,6.29,63.0
0.08,1520.29,-890.81,0.05,7.49,156.48,-32.21,0.125,6.29,63.5
0.06,1514.52,-891.72,0.05,7.22,156.53,-31.99,0.167,6.29,40.0
0.06,1510.79,-892.31,0.05,7.22,155.28,-31.99,0.171,6.29,40.5
0.09,1529.96,-889.3,0.05,7.13,156.61,-32.62,0.094,6.29,49.5
0.07,1518.58,-891.08,0.05,7.49,155.52,-32.21,0.133,6.29,60.0
0.06,1508.35,-892.7,0.05,7.22,154.52,-31.99,0.162,6.29,42.0
0.05,1504.93,-893.24,0.05,7.44,153.51,-31.93,0.152,6.29,41.67
0.09,1526.18,-889.89,0.05,7.25,154.85,-32.48,0.105,6.29,52.33
0.07,1515.77,-891.53,0.05,7.49,154.05,-32.21,0.142,6.29,54.0
0.05,1499.92,-894.03,0.05,8.33,151.96,-31.4,0.135,6.29,36.0
0.05,1496.65,-894.55,0.06,8.33,150.92,-31.4,0.125,6.29,34.0
0.08,1523.15,-890.36,0.05,7.49,153.2,-32.21,0.116,6.29,51.0
0.07,1513.78,-891.84,0.05,7.49,153.08,-32.21,0.141,6.29,51.0
0.07,1511.8,-892.15,0.05,7.49,152.13,-32.21,0.132,6.29,49.0
0.05,1494.94,-894.83,0.06,8.33,150.4,-31.4,0.119,6.29,32.0
0.05,1491.5,-895.38,0.06,8.33,149.36,-31.4,0.109,6.29,31.0
0.08,1521.17,-890.68,0.05,7.49,152.21,-32.21,0.124,6.29,51.0
0.08,1518.83,-891.04,0.05,8.16,151.24,-32.01,0.117,6.29,48.0
0.07,1509.32,-892.54,0.05,7.89,151.15,-31.8,0.123,6.29,43.0
0.05,1488.02,-895.93,0.06,8.33,148.3,-31.4,0.098,6.29,29.0
0.04,1484.37,-896.52,0.06,8.33,147.23,-31.4,0.088,6.29,27.0
0.08,1516.26,-891.45,0.05,8.16,150.28,-32.01,0.107,6.29,47.0
0.04,1480.86,-897.08,0.06,8.81,146.18,-31.01,0.078,6.29,26.0
0.08,1513.38,-891.9,0.05,8.16,149.05,-32.01,0.095,6.29,43.5
0.01,721.08,-340.92,0.01,-0.2,215.24,-3.83,0.091,15.837,26.89
-0.02,812.08,-244.68,0.01,1.05,215.78,-3.49,0.166,15.837,54.21
-0.03,809.66,-247.24,0.02,1.24,212.66,-4.11,0.175,15.837,48.99
-0.06,498.3,-576.56,-0.0,-3.14,205.69,-6.7,0.072,15.837,39.14
-0.05,574.06,-496.43,0.0,-1.8,207.96,-5.6,0.141,15.837,62.8
-0.04,633.17,-433.91,0.01,-0.91,207.65,-5.21,0.039,15.837,75.39
-0.04,745.98,-314.59,0.01,0.42,206.91,-4.98,0.015,15.837,29.32
-0.04,814.2,-242.44,0.02,1.13,208.17,-4.91,0.12,15.837,34.51
-0.06,282.68,-804.61,-0.0,-1.99,160.7,-7.92,0.046,15.837,18.27
-0.06,302.7,-783.44,-0.0,-2.38,159.78,-8.3,0.036,15.837,84.14
-0.07,405.14,-675.09,-0.0,-4.84,192.36,-9.08,0.067,15.837,39.79
-0.07,483.19,-592.54,-0.0,-3.3,204.62,-6.95,0.054,15.837,26.98
-0.07,531.55,-541.39,0.0,-2.44,203.94,-6.65,0.05,15.837,35.63
-0.05,587.49,-482.22,0.0,-1.51,205.87,-5.71,0.082,15.837,69.4
-0.04,783.17,-275.25,0.01,0.73,203.96,-5.63,0.036,15.837,32.34
-0.03,800.81,-256.6,0.01,0.81,203.26,-5.78,0.045,15.837,21.19
-0.05,264.32,-824.03,-0.0,-1.72,163.71,-7.69,0.062,15.837,26.59
-0.06,300.67,-785.59,-0.0,-2.48,165.18,-8.52,0.136,15.837,153.28
-0.07,418.33,-661.14,-0.01,-4.98,196.62,-9.3,0.087,15.837,55.91
-0.08,429.05,-649.8,-0.01,-4.94,199.15,-9.42,0.075,15.837,64.3
-0.04,35.68,-1065.86,-0.02,0.13,185.13,-4.11,0.068,15.837,34.29
-0.03,218.25,-872.76,-0.01,-0.99,178.53,-6.66,0.07,15.837,42.81
-0.06,302.36,-783.79,-0.01,-2.68,174.4,-8.82,0.278,15.837,230.72
-0.03,366.14,-716.34,-0.01,-4.66,188.86,-10.48,0.415,15.837,217.8
-0.02,406.59,-673.55,-0.01,-5.38,192.99,-10.82,0.49,15.837,238.12
-0.09,427.16,-651.8,-0.01,-4.85,199.92,-9.64,0.054,15.837,39.42
-0.05,71.87,-1027.59,-0.01,-0.12,191.9,-4.44,0.127,15.837,67.94
-0.05,132.51,-963.45,-0.01,-0.48,189.26,-5.38,0.098,15.837,59.37
-0.03,207.46,-884.18,-0.01,-1.02,185.79,-6.52,0.167,15.837,101.41
-0.05,290.13,-796.73,-0.01,-2.5,191.56,-8.47,0.21,15.837,197.6
-0.05,316.58,-768.76,-0.01,-3.35,189.22,-9.41,0.28,15.837,232.82
-0.04,342.76,-741.07,-0.01,-4.25,188.87,-10.21,0.358,15.837,220.1
0.07,930.25,-119.7,0.01,0.32,188.69,-10.28,0.239,15.837,32.48
0.02,896.26,-155.65,0.01,0.12,189.93,-10.9,0.378,15.837,29.66
-0.02,851.02,-203.5,0.01,-0.29,192.7,-11.69,0.317,15.837,25.22
0.01,896.02,-155.9,0.01,-0.71,225.54,-10.32,0.063,15.837,30.83
-0.05,90.41,-1007.98,-0.01,-0.25,198.14,-4.38,0.171,15.837,100.87
-0.05,139.59,-955.96,-0.01,-0.56,195.38,-5.25,0.213,15.837,113.26
-0.05,196.33,-895.95,-0.01,-1.11,195.66,-6.31,0.289,15.837,147.56
-0.06,248.54,-840.73,-0.01,-1.89,194.44,-7.58,0.207,15.837,184.95
-0.04,306.61,-779.3,-0.01,-3.5,206.13,-9.24,0.018,15.837,23.0
-0.04,385.47,-695.89,-0.01,-5.46,214.76,-11.05,0.069,15.837,71.0
-0.03,826.63,-229.29,0.01,-0.67,196.67,-12.29,0.286,15.837,20.5
-0.06,106.37,-991.09,-0.01,-0.4,204.12,-4.29,0.125,15.837,87.9
-0.08,139.77,-955.76,-0.01,-0.67,203.2,-4.96,0.253,15.837,127.58
-0.09,178.61,-914.69,-0.01,-1.21,203.47,-6.04,0.201,15.837,132.14
-0.07,224.58,-866.07,-0.01,-2.08,203.05,-7.53,0.046,15.837,61.12
-0.04,310.5,-775.19,-0.01,-3.58,207.15,-9.31,0.01,15.837,23.03
-0.05,380.38,-701.28,-0.01,-5.49,215.93,-11.03,0.04,15.837,69.05
0.06,800.15,-257.29,-0.0,-1.44,195.89,-13.48,0.135,15.837,26.62
0.06,807.67,-249.34,-0.0,-1.15,194.27,-13.48,0.093,15.837,19.75
-0.06,115.38,-981.56,-0.01,-0.54,208.57,-4.14,0.062,15.837,42.81
-0.1,137.56,-958.11,-0.01,-0.8,208.46,-4.73,0.108,15.837,87.84
-0.11,159.44,-934.97,-0.01,-1.2,208.42,-5.61,0.095,15.837,92.5
-0.1,130.51,-965.56,-0.0,-0.82,211.48,-4.41,0.016,15.837,21.87
-0.12,142.11,-953.29,-0.0,-1.14,211.34,-5.11,0.01,15.837,78.33
0.05,1032.14,-11.93,0.01,-2.72,276.56,-11.86,0.144,15.837,58.39
0.04,1025.97,-18.45,0.01,-2.83,274.9,-12.37,0.282,15.837,71.57
-0.01,836.8,-218.53,-0.0,-2.04,215.22,-17.73,1.226,15.837,26.76
-0.01,861.59,-192.31,0.0,-2.0,216.01,-17.33,1.108,15.837,31.63
0.11,1190.5,155.57,0.02,0.06,336.04,-5.89,0.166,15.837,33.92
-0.09,637.24,-429.6,0.0,-3.58,242.9,-10.43,0.038,15.837,23.18
-0.0,893.47,-158.6,0.0,-1.99,216.18,-16.66,0.964,15.837,23.8
0.04,1152.32,115.18,0.03,-0.15,341.88,-7.63,0.492,15.837,23.0
-0.09,644.53,-421.89,0.0,-3.27,242.92,-10.33,0.046,15.837,19.5
0.01,960.34,-87.86,0.01,-2.05,214.48,-15.48,0.77,15.837,20.82
-0.01,1014.08,-31.03,0.02,-2.84,218.61,-14.49,0.837,15.837,52.93
0.02,1162.22,125.66,0.03,0.04,341.68,-7.87,0.521,15.837,26.84
0.08,1189.87,154.9,0.03,0.54,192.56,-6.6,0.404,15.837,25.54
-0.08,717.24,-344.99,0.01,-1.63,240.46,-10.04,0.356,15.837,43.24
-0.04,860.08,-193.91,0.01,-0.87,213.67,-13.1,0.576,15.837,24.09
0.02,998.14,-47.89,0.01,-2.08,212.18,-14.71,0.662,15.837,22.06
0.02,1008.57,-36.85,0.01,-2.01,211.16,-14.34,0.629,15.837,25.29
-0.0,1063.45,21.19,0.02,-2.56,211.36,-13.57,0.73,15.837,50.66
0.01,1171.0,134.94,0.03,-0.03,117.48,-8.09,0.563,15.837,35.19
0.14,1261.13,230.27,0.03,1.51,15.23,-5.32,0.23,15.837,32.62
-0.05,806.64,-250.43,0.01,-1.33,237.39,-8.67,0.231,15.837,26.82
-0.02,912.71,-138.24,0.01,-0.87,210.03,-12.38,0.482,15.837,21.69
0.02,1006.85,-38.68,0.01,-1.44,202.87,-12.5,0.434,15.837,18.57
0.05,1128.45,89.93,0.02,-1.91,195.2,-12.24,0.401,15.837,38.9
0.01,1111.18,71.67,0.02,-2.19,196.54,-12.33,0.611,15.837,47.32
-0.03,1138.9,100.99,0.03,-0.77,36.82,-9.4,0.674,15.837,54.68
-0.02,1151.85,114.68,0.03,-0.45,20.36,-8.95,0.747,15.837,54.53
0.13,1283.14,253.56,0.03,1.79,24.4,-5.23,0.267,15.837,61.43
-0.0,883.71,-168.92,0.01,-0.78,230.11,-7.63,0.22,15.837,39.58
-0.0,892.24,-159.9,0.01,-0.43,224.63,-8.09,0.277,15.837,27.73
-0.02,888.74,-163.6,0.01,-0.24,219.11,-8.34,0.14,15.837,38.3
0.01,990.64,-55.81,0.01,-0.95,201.46,-11.37,0.352,15.837,21.16
0.07,1165.75,129.39,0.02,-1.69,175.43,-10.94,0.369,15.837,34.54
0.03,1157.68,120.85,0.03,-1.72,162.6,-10.8,0.473,15.837,42.82
-0.14,72.51,-739.22,-0.12,-1.98,278.33,-3.23,0.056,1.689,26.33
-0.13,108.12,-701.56,-0.12,-1.44,278.57,-2.73,0.056,1.689,41.0
-0.13,133.5,-674.71,-0.12,-1.32,269.4,-2.67,0.085,1.689,46.5
-0.12,165.31,-641.07,-0.11,-1.24,246.07,-2.76,0.126,1.689,54.0
-0.11,196.87,-607.68,-0.1,-0.94,246.16,-2.72,0.133,1.689,64.0
-0.11,233.11,-569.35,-0.09,-0.68,246.88,-2.71,0.154,1.689,58.0
-0.1,265.44,-535.15,-0.09,-0.51,245.12,-2.67,0.157,1.689,71.5
-0.1,284.26,-515.26,-0.09,-0.48,241.47,-2.72,0.173,1.689,75.0
-0.1,312.55,-485.33,-0.09,-0.39,238.36,-2.5,0.162,1.689,33.5
-0.08,317.73,-479.85,-0.07,-0.42,254.22,-1.9,0.033,1.689,69.0
-0.09,320.74,-476.67,-0.08,-0.34,243.8,-2.14,0.09,1.689,45.0
-0.1,329.13,-467.8,-0.09,-0.3,232.32,-2.1,0.154,1.689,41.0
-0.1,337.79,-458.63,-0.09,-0.29,223.91,-2.28,0.2,1.689,33.0
-0.11,352.38,-443.21,-0.1,-0.27,214.83,-2.26,0.199,1.689,29.0
-0.1,362.86,-432.12,-0.09,-0.25,207.12,-2.2,0.154,1.689,32.0
-0.1,374.72,-419.58,-0.09,-0.15,230.49,-1.74,0.216,1.689,30.67
-0.09,416.68,-375.19,-0.08,-0.04,236.72,-1.44,0.189,1.689,30.67
-0.06,461.43,-327.87,-0.05,0.03,245.3,-1.21,0.142,1.689,33.5
-0.08,452.75,-337.04,-0.07,0.03,238.72,-1.3,0.202,1.689,23.0
-0.04,489.51,-298.17,-0.04,0.13,246.7,-1.09,0.131,1.689,29.0
-0.04,505.52,-281.23,-0.03,0.13,246.16,-1.09,0.124,1.689,35.0
-0.04,526.62,-258.91,-0.03,0.37,243.26,-0.88,0.163,1.689,45.0
-0.05,549.97,-234.22,-0.04,0.57,236.23,-0.68,0.24,1.689,47.0
-0.06,568.56,-214.56,-0.05,0.74,222.35,-0.44,0.25,1.689,64.0
-0.05,576.57,-206.09,-0.03,0.87,226.04,-0.29,0.291,1.689,58.5
-0.02,613.12,-167.43,-0.01,1.11,214.97,0.19,0.254,1.689,41.0
-0.01,622.73,-157.26,0.0,1.06,202.67,0.27,0.203,1.689,42.0
0.02,603.38,-177.73,0.02,0.61,246.34,-0.48,0.149,1.689,39.0
-0.0,607.59,-173.27,0.01,0.84,242.18,-0.29,0.278,1.689,49.0
-0.01,605.25,-175.75,-0.0,1.03,237.14,-0.09,0.359,1.689,55.0
-0.02,606.19,-174.76,-0.01,1.07,231.5,-0.03,0.363,1.689,62.25
-0.03,609.08,-171.7,-0.01,1.1,221.18,0.09,0.291,1.689,55.0
0.0,628.83,-150.81,0.01,1.17,236.22,0.18,0.36,1.689,82.0
0.02,650.02,-128.4,0.03,1.19,238.91,0.3,0.324,1.689,25.5
0.08,698.04,-77.61,0.08,0.67,227.33,-0.13,0.057,1.689,31.0
0.07,695.89,-79.88,0.07,0.79,231.38,-0.05,0.083,1.689,26.0
0.06,696.52,-79.21,0.07,0.9,233.17,0.03,0.111,1.689,30.0
0.06,699.4,-76.16,0.06,0.98,234.16,0.18,0.153,1.689,34.0
0.06,701.24,-74.23,0.07,1.05,234.33,0.25,0.136,1.689,30.0
0.04,676.87,-100.0,0.05,1.17,243.36,0.41,0.302,1.689,38.0
0.05,688.33,-87.88,0.06,1.13,250.14,0.49,0.297,1.689,43.0
0.06,688.33,-87.87,0.06,0.95,295.6,0.65,0.172,1.689,39.5
0.07,692.76,-83.19,0.07,0.81,345.52,0.73,0.087,1.689,31.0
0.07,702.73,-72.65,0.07,1.06,234.82,0.36,0.134,1.689,28.0
0.07,701.79,-73.64,0.08,1.09,242.65,0.41,0.19,1.689,38.0
0.09,717.2,-57.35,0.09,0.98,272.96,0.53,0.245,1.689,42.8
0.08,703.81,-71.51,0.08,0.99,281.9,0.58,0.264,1.689,40.0
0.07,699.64,-75.92,0.08,0.84,315.62,0.7,0.194,1.689,72.0
0.11,815.66,262.56,0.08,3.16,306.55,1.66,0.35,2.169,34.0
0.11,822.58,269.89,0.07,2.95,306.1,1.6,0.338,2.169,39.0
0.08,775.04,165.66,0.07,3.8,322.53,0.38,0.348,5.386,45.0
0.1,835.3,229.39,0.08,3.44,312.09,0.99,0.303,5.386,122.0
0.09,806.1,198.51,0.07,3.67,319.22,0.71,0.321,5.386,58.0
0.11,849.55,244.47,0.08,3.46,311.08,1.38,0.339,5.386,31.0
0.11,855.52,250.78,0.08,3.37,309.96,1.67,0.387,5.386,41.0
0.06,690.85,76.62,0.06,4.35,22.71,-0.76,0.284,5.386,28.0
0.05,580.0,3.79,0.05,-0.09,288.17,0.31,0.21,2.163,98.0
0.06,568.01,-8.89,0.05,-0.19,288.79,0.39,0.233,2.163,66.5
0.06,561.26,-16.03,0.05,-0.17,319.61,0.44,0.251,2.163,34.0
0.05,585.9,10.03,0.05,0.05,292.48,0.22,0.236,2.163,122.0
0.03,538.32,-40.29,0.04,-0.31,17.79,0.34,0.264,2.163,92.0
0.01,519.1,-60.62,0.03,-0.38,28.6,0.25,0.27,2.163,70.5
0.0,464.38,-118.5,0.02,-0.27,41.4,0.3,0.209,2.163,38.0
0.05,589.47,13.81,0.05,0.33,308.23,0.07,0.323,2.163,120.0
-0.0,497.86,-83.09,0.02,-0.4,34.38,0.25,0.286,2.163,63.0
-0.02,474.33,-107.97,0.01,-0.44,37.48,0.19,0.322,2.163,63.0
-0.01,460.28,-122.84,0.01,-0.41,42.69,0.2,0.282,2.163,46.0
0.05,602.33,27.41,0.05,0.92,316.74,-0.2,0.346,2.163,87.0
0.04,592.83,17.37,0.05,0.54,332.87,-0.17,0.369,2.163,92.0
-0.02,456.32,-127.03,0.0,-0.5,39.07,0.09,0.372,2.163,56.33
-0.02,458.67,-124.54,0.0,-0.47,41.9,0.13,0.331,2.163,65.0
0.04,603.97,29.14,0.05,0.89,348.37,-0.47,0.281,2.163,123.0
-0.03,443.94,-140.11,-0.0,-0.58,32.75,-0.18,0.31,2.163,63.0
-0.03,426.95,-158.09,-0.02,-0.63,47.83,-0.17,0.325,2.163,50.0
-0.03,420.74,-164.65,-0.01,-0.57,53.01,-0.07,0.301,2.163,53.0
-0.01,416.31,-169.34,-0.0,-0.58,59.2,-0.09,0.278,2.163,32.0
0.01,412.02,-173.88,0.01,-0.6,64.72,-0.11,0.196,2.163,31.0
0.02,407.81,-178.33,0.01,-0.63,70.56,-0.1,0.122,2.163,44.67
0.06,667.14,95.96,0.06,2.68,334.06,-0.38,0.411,2.163,43.5
0.05,618.91,44.94,0.05,1.29,322.33,-0.68,0.213,2.163,60.0
-0.02,434.51,-150.09,-0.0,-0.6,30.49,-0.28,0.248,2.163,65.5
-0.03,429.06,-155.86,-0.01,-0.65,35.95,-0.27,0.273,2.163,78.0
-0.04,429.4,-155.5,-0.02,-0.63,42.02,-0.15,0.319,2.163,61.0
