MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_HOUSE,C20_6MONTH%,MI_OBJ_OIS_TAXATION_VALUE_PLOT,KOEBESUM_BELOEB
1050000,0,0,1050000,1969,0,36,144,30.63,247400,725000
650000,0,0,657475.75,1968,0,0,113,7.16,125021.54,825000
410000,0,0,414715.47,1957,0,80,88,5.36,61195.82,200000
730000,0,0,730000,1949,135,44,122,38.13,59500,755000
640000,0,0,607072.74,1965,0,0,75,9.01,173110.59,100000
3500000,0,0,3540254.03,1941,539,4,186,5.1,739710.79,100000
390000,0,0,394485.45,1942,0,84,168,5.19,89517.85,435000
890000,0,0,898661.91,1929,0,0,214,17.41,123591.26,1187500
380000,0,0,383698.34,1917,0,0,82,18.94,57352.8,215000
490000,0,0,484485.22,1954,0,0,70,5.1,64762.82,80000
200000,0,0,202300.23,1882,0,0,107,6.31,50473.91,150000
53000000,80,0,46516819.57,1970,4099,0,370,19.8,5528392.35,9000000
690000,0,0,696715.41,1966,0,0,96,20.05,134092.47,550000
480000,0,0,480000,1870,0,0,100,32.36,136200,540000
500000,0,0,505750.58,1902,120,0,84,8.61,93968.46,282000
940000,0,0,950811.08,1969,0,0,161,3.61,137867.61,950000
690000,0,0,697935.79,1977,0,0,106,5.1,152837.82,795000
1950000,0,0,1950000,1962,0,0,160,35.62,547800,1850000
870000,0,0,860208.46,1967,0,0,68,3.33,283769.92,900000
1000000,0,0,982218.29,1980,0,0,87,3.89,254885.65,1316000
620000,0,0,626034.14,1965,0,0,75,20.05,156811.45,450000
1350000,0,0,1363138.85,1998,0,0,177,18.94,143987.85,1800000
830000,0,0,815241.18,1965,0,0,67,5.36,169727.32,2400000
600000,0,0,600000,1967,0,0,37,35.79,219900,650000
540000,0,0,546210.62,1977,0,0,130,4.29,91035.1,895000
750000,0,0,757299.36,1962,0,0,106,11.68,133890.53,600000
890000,0,0,898661.91,1964,0,0,134,7.76,148935.54,612500
680000,0,0,686618.09,1970,0,0,96,1.48,134900.26,460000
1350000,160,0,1365526.55,1931,160,25,68,-2.13,135440,1700000
1100000,0,0,1112651.27,1957,0,75,137,4.47,144341.21,913000
3400000,718,0,3400000,1948,718,30,0,33.36,285600,1000000
6600000,0,0,6821869.23,1976,2323,0,168,-3.2,1479932.18,255000
1050000,0,0,1062076.21,1974,0,0,137,6.51,164065.49,685000
1200000,0,0,1213801.38,1974,0,0,171,5.36,178833.4,1250000
1700000,69,0,1700000,1978,69,0,229,39.32,113000,1300000
500000,0,0,505750.58,1975,0,0,126,5.33,72625.78,344250
1150000,0,0,1150000,1978,0,0,197,29.66,187500,1400000
740000,0,0,740000,1983,0,0,59,25.47,217300,775000
930000,0,0,906048.63,1981,0,0,72,5.39,236644.31,725000
850000,0,0,832095.28,1978,0,0,70,2.17,195787.13,840000
720000,0,0,717248.96,1984,0,0,58,26.83,191565.24,675000
1100000,0,0,1080440.12,1988,0,0,97,5.95,143502.09,750000
1100000,0,0,1043406.27,1987,0,0,97,19.8,143136.37,850000
490000,0,0,484485.22,1979,0,0,64,2.24,140401.84,375000
770000,0,0,778855.89,1979,0,91,91,5.75,98216.76,500000
650000,0,0,616558.25,1986,0,0,55,20.05,162107.39,650000
470000,0,0,470000,1963,0,0,111,39.32,95400,327500
1550000,0,0,1565085.35,1997,0,0,142,20.05,168221.43,1400000
940000,0,0,920199.49,1961,0,0,100,5.57,307875.25,164000
960000,0,0,939778.2,2006,0,0,90,4.98,132645.78,1010000
1600000,0,0,1615571.97,2007,0,0,148,3.78,162869.85,1772500
930000,0,0,930000,2005,0,0,100,36.29,127400,1160000
940000,0,0,923285.2,2007,0,0,84,5,148806.07,1270000
680000,0,0,680000,1974,0,0,130,25.13,153400,1025000
1900000,0,0,1900000,1974,0,0,95,45.97,501700,2050000
1450000,0,0,1450000,1991,0,0,86,28.64,464500,1850000
1000000,0,0,1000000,1973,0,0,62,30.15,415900,805000
1250000,0,0,1185688.94,1973,0,0,76,18.94,461944.41,880000
1100000,0,0,1080440.12,1976,0,0,75,5.81,455651.07,1030000
1450000,0,0,1412656.47,1972,0,0,73,0.49,535348.09,800000
1000000,0,0,978935.63,1975,0,0,86,-0.03,230539.34,990000
3100000,0,0,2940508.57,1935,0,0,73,22.36,856921.11,4500000
2650000,0,0,2639874.65,2007,0,0,106,26.92,766759.06,2700000
1100000,0,0,1100000,1972,0,0,72,28.64,397500,1200000
870000,0,0,880006,1971,0,54,149,2.24,141610.16,850000
840000,0,0,848175.28,1890,0,0,142,9.87,255058.42,725000
1350000,0,0,1334806.22,1950,0,0,88,3.34,450373.51,1528023
1300000,0,0,1289449.24,1900,0,0,135,19.31,130531.94,1000000
720000,0,0,727007.39,1938,0,0,136,3.78,106324.83,635000
370000,0,0,363420.77,1970,0,0,86,3.98,545720.48,995000
830000,0,0,839545.95,1959,0,85,165,3.61,147375.72,750000
670000,0,0,677705.77,1925,0,0,100,8.61,130483.65,810000
470000,0,0,470000,1931,0,4,100,44.71,70100,180000
410000,0,0,413990.32,1903,0,0,100,22.36,41096.11,295000
750000,100,0,758625.86,1910,100,0,110,6.07,134529.65,850000
880000,93,0,983173.48,1958,93,93,0,7.11,109824.95,990000
1900000,528,0,1667584.1,1985,528,0,0,11.81,351158.1,1200000
2000000,0,0,1983768.06,1861,110,0,364,17.73,101965.68,2645000
1000000,0,0,1000000,1937,0,0,40,29.66,477400,1070000
3800000,206,0,3335168.2,1977,206,0,0,18.13,818696.02,4850000
2300000,0,0,2300000,1978,0,0,78,25.74,758100,2990000
1900000,0,0,1900000,1972,0,0,94,25.47,667400,1850000
1400000,0,0,1416101.61,1947,0,0,184,5.15,72625.78,1815000
1100000,0,0,1100000,1961,0,0,54,29.66,622100,1100000
740000,0,0,701927.85,1966,0,0,68,18.94,389854.52,1250000
1000000,0,0,1000000,1962,0,0,60,26.45,420500,865000
1500000,0,0,1500000,1947,0,71,134,23.4,351000,1775000
720000,0,0,728280.83,1864,0,0,145,4.52,77885.59,1550000
1100000,0,0,1071670.43,1973,0,0,68,3.41,404994,1570000
820000,0,0,829430.94,1877,0,0,255,5.81,52395.76,495000
520000,0,0,525060.89,1948,0,50,95,11.81,118138.7,300000
860000,0,0,837851.42,1959,0,0,42,0.49,381904.37,900000
430000,0,0,430849.47,1962,0,0,59,31.35,123443.38,123000
600000,0,0,601185.3,1820,0,0,104,26.46,47092.85,1250000
1250000,0,0,1250000,1966,0,0,75,31.89,599900,1740000
710000,0,0,716910.06,1976,0,0,134,17.32,73508.52,625000
1000000,0,0,948551.15,1973,0,0,77,17.51,245864.46,1120000
820000,0,0,777811.95,1973,0,0,60,10.73,233438.44,800000
970000,0,0,959082.99,1969,0,0,65,5.1,382743.33,800000
2000000,0,0,2000000,2003,0,0,106,42.54,671800,2550000
1150000,0,0,1150000,1973,0,0,74,39.32,362200,1040000
2300000,0,0,2181667.65,2005,0,0,135,19.31,530714.37,2500000
1100000,0,0,1087619.89,1967,0,0,69,12.29,462633.95,1450000
1900000,0,0,1900000,1980,0,0,120,31.61,416700,1590000
390000,0,0,394485.45,1896,0,0,100,6.14,96800.66,168000
1050000,0,0,1050000,1930,0,0,163,36.29,99500,1095000
750000,0,0,750000,1971,0,0,54,38.13,207100,1110000
730000,0,0,730000,1971,0,0,52,28.31,207100,450000
1300000,0,0,1300000,1935,0,0,68,29.98,623200,2250000
1000000,0,0,1000000,1978,0,0,45,42.54,549500,825000
550000,0,0,568599.16,1897,240,0,83,-1.19,198079.27,350000
880000,0,0,834725.01,1969,0,0,43,20.05,427986.28,570000
1100000,0,0,1100000,1949,0,0,60,29.69,524300,1830000
1150000,0,0,1163226.32,1947,0,0,74,3.92,434540.89,1200000
1200000,0,0,1138261.38,1962,0,0,87,11.68,356844.94,1050000
2200000,0,0,2200000,1973,0,0,101,29.66,376200,2600000
1850000,0,0,1811030.91,1975,0,0,75,-0.26,836794.17,1900000
760000,0,0,767396.69,1927,0,0,150,7.76,52708.04,361712
590000,0,0,559645.18,1972,0,0,78,17.73,156890.36,700000
930000,0,0,930000,1969,0,0,63,29.2,327900,685000
830000,0,0,826828.66,1968,0,0,50,29,301144.95,415000
1250000,0,0,1235931.69,1954,0,0,55,5.1,560717.49,2300000
1250000,24,0,1264376.44,1929,204,10,203,5,137159.56,1050000
700000,0,0,700000,1904,0,0,298,26.45,85500,100000
570000,0,0,576555.66,1967,0,0,115,5.57,110961.68,600000
1000000,0,0,1000000,2010,0,0,81,35.56,401800,1400000
1000000,0,0,1000000,1960,0,0,60,29.99,453400,950000
1950000,0,0,1972427.24,2003,0,0,80,5.57,405713.11,1575000
790000,0,0,797688.66,1940,0,0,135,17.32,41600.98,476609
1050000,0,0,1050000,1962,0,0,75,28.45,304900,1260000
1750000,0,0,1659964.52,1978,0,0,93,19.8,466118.04,1525000
1000000,0,0,948551.15,1967,0,0,50,18.58,340150.44,1260000
1950000,0,0,1928053.44,1900,0,0,180,2.75,245703.22,2195000
970000,0,0,979440.51,1897,0,0,139,19.51,207802.94,850000
2400000,0,0,2400000,1955,0,0,80,39.32,1380600,2800000
700000,0,0,700000,1944,0,0,136,29.92,60500,650000
500000,0,0,500000,1851,0,0,115,29.3,44500,75000
1150000,0,0,1163226.32,1926,0,0,163,5.15,55834.86,2350000
1000000,0,0,1000000,1952,0,0,67,44.71,367500,1470000
1350000,0,0,1350000,1952,0,70,70,31.71,370800,2015000
1750000,0,0,1767031.84,1999,0,0,184,18.77,193464.74,1650000
920000,0,0,920000,1958,0,0,59,35.62,361800,1285000
1000000,0,0,1000000,1960,0,0,72,30.61,361600,600000
1200000,0,0,1138261.38,1934,0,0,51,17.82,518383.21,1050000
1050000,0,0,1050000,1960,0,0,51,44.71,556000,1100000
720000,13,0,720000,1971,13,0,137,32.54,109800,675000
660000,0,0,667590.76,1937,0,0,85,5.36,303045.74,530000
2350000,0,0,2323551.58,2006,0,0,169,2.75,321045.62,3800000
1100000,0,0,1100000,1957,0,0,40,30.61,542600,900000
970000,0,0,987585.66,1881,0,0,169,13.06,180616.18,630000
1050000,0,0,1060219.11,1920,0,0,242,8.94,73710.47,765000
1000000,0,0,1000000,1980,0,0,72,42.54,293500,1275000
750000,0,0,750000,1972,0,0,132,39.32,109700,650000
1000000,0,0,982218.29,1977,0,0,40,5,590902.52,680000
930000,0,0,940696.07,1897,0,0,149,5.31,128561.8,250000
1200000,0,0,1240339.86,1943,0,0,263,4.52,109976.8,925000
930000,0,0,930000,1943,0,0,44,26.45,441700,900000
1050000,0,0,1038182.62,1949,0,0,62,4.47,424468.38,1065000
480000,0,0,485520.55,1932,0,0,119,3.89,48552.06,340000
890000,0,0,879983.36,1965,0,0,41,8.61,294349.49,1050000
460000,0,0,465290.53,1938,0,0,88,5.75,95283.41,325000
560000,0,0,566440.64,1965,0,0,108,5.43,123807.74,375000
2050000,0,0,1997203.97,1933,0,7,114,0.49,893286.01,1500000
580000,0,0,586670.67,1976,0,0,114,2.75,81425.84,475000
1800000,40,0,1857674.53,1942,348,0,164,6.35,173589.36,1750000
490000,0,0,494768.92,1864,0,0,125,8.23,44731.15,175000
700000,0,0,708050.81,1962,0,30,140,4.29,117839.88,700000
1150000,0,0,1150000,1972,0,0,85,29.98,364200,1250000
1700000,0,0,1612536.96,1941,0,0,65,17.32,742336.13,550000
620000,0,0,627130.71,1961,0,30,120,6.15,97913.31,595000
10200000,296,0,10299099.42,1950,852,0,170,8.71,1418953.37,10250000
570000,0,0,576555.66,1973,0,0,110,5.95,109444.42,330545
950000,0,0,950000,1976,0,0,60,40.81,358300,1210000
1150000,0,0,1090833.83,1973,0,0,81,18.3,339865.88,1400000
1000000,0,0,982218.29,1974,0,0,70,6.23,352223.48,1550000
1950000,0,0,1849674.75,1980,0,0,102,19.1,651275.22,2850000
1450000,0,0,1424216.52,1976,0,0,110,6.14,446025.33,1725000
880000,0,0,876637.62,1976,0,0,62,27.86,238186.43,825000
1000000,0,0,982218.29,1975,0,0,75,7.16,234651.95,900000
930000,0,0,939051.21,1976,0,0,170,17.73,140958.65,1645000
800000,0,0,807785.99,1976,0,0,156,5.39,156205.61,845000
800000,0,0,801580.4,1976,0,0,140,26.83,170536.23,1245000
710000,0,0,716910.06,1975,0,0,136,9.65,160951.36,895000
1200000,0,0,1213801.38,1998,0,0,135,3.92,88000.6,995000
1950000,0,0,1968978.34,1983,0,0,118,1.28,651378.42,1450000
630000,0,0,637245.72,1979,0,0,99,5.15,125527.29,1080000
790000,0,0,799085.91,1976,0,0,121,8.61,158401.08,895000
730000,0,0,730000,1977,0,0,54,28.45,226000,750000
910000,0,0,910000,1991,0,0,64,30.11,229300,1130000
920000,0,0,916484.78,1986,0,0,65,29,231213.17,800000
890000,0,0,890000,1986,0,0,64,38.13,241400,925000
1600000,0,76948,1517681.85,1973,0,0,162,19.8,750683.38,1600000
1150000,0,0,1150000,1978,0,0,99,26.45,263100,1030000
2250000,0,0,2209991.16,2013,0,0,103,5.31,242706.14,1550000
800000,0,0,800000,1995,0,0,56,42.54,156000,875000
1450000,0,0,1433680.76,1977,0,0,76,-1.19,463523.82,1350000
1300000,0,0,1300000,1978,0,0,95,35.62,367400,1517000
1150000,0,0,1150000,1976,0,0,65,36.33,550300,1320000
920000,0,0,920000,1998,0,0,55,25.74,269700,965000
840000,0,0,849660.97,1978,0,0,137,-1.19,130079.05,730000
1100000,0,0,1100000,1985,0,0,61,28.31,431400,1400000
1050000,0,0,1027882.41,1980,0,0,72,6.15,365338.78,1565000
1350000,0,0,1334806.22,1997,0,0,82,5.75,355355.08,1575000
690000,0,0,697935.79,1979,0,0,125,-0.03,84055.75,400000
820000,0,0,829430.94,1978,0,0,141,4.98,161435.58,1040000
1150000,0,0,1137057.15,1991,0,0,80,2.74,236310.14,1095000
760000,0,83099,756246.14,1979,0,0,100,21.54,82789.05,595000
680000,0,0,687820.78,1979,0,0,115,6.07,128056.05,576913
780000,0,0,787591.34,1980,0,0,123,18.77,175087.61,580000
560000,100,73898,560000,1978,0,0,0,3.78,73700,290000
560000,100,73898,560000,1978,0,0,0,-0.45,73700,280000
560000,100,73898,548203.95,1978,0,0,0,-0.03,72147.56,462500
560000,100,73898,560000,1978,0,0,0,0.49,73700,335000
560000,100,73898,560000,1978,0,0,0,18.25,73700,520000
560000,100,73898,560000,1978,0,0,0,7.51,73700,350000
860000,0,0,860000,1981,0,0,112,26.42,89200,895000
1250000,0,0,1262165.6,1979,0,0,85,18.13,385919.75,1395000
1450000,0,0,1412656.47,1983,0,0,88,5.39,349169.71,1350000
1600000,0,0,1618401.84,1986,0,0,161,0.37,232038.36,2050000
2100000,0,0,2076365.24,2011,0,0,121,7.11,297117.98,1775000
880000,0,0,880000,1986,0,0,63,44.71,225700,748000
970000,0,0,920094.62,1985,0,0,70,18.7,227083.15,1040000
1250000,0,0,1250000,1985,0,0,96,31.71,238900,900000
360000,0,78573,360000,1973,0,0,60,32.54,77400,750000
350000,0,78573,347304.91,1973,0,0,60,6.07,70750.97,630000
360000,0,78573,360000,1973,0,0,60,30.15,77400,600000
360000,0,78573,360000,1973,0,0,60,42.66,77400,575000
360000,0,78573,360000,1973,0,0,60,30.15,77400,635000
360000,0,78573,360000,1973,0,0,60,24.74,77400,580000
360000,0,78573,360000,1973,0,0,60,31.54,77400,900000
360000,0,78573,315963.3,1973,0,0,60,18.58,67932.11,900000
360000,0,78573,358221.86,1973,0,0,60,17.32,77017.7,600000
360000,0,78573,358221.86,1973,0,0,63,17.41,70947.83,590000
370000,0,78573,368172.46,1973,0,0,63,9.01,70947.83,500000
360000,0,78573,358221.86,1973,0,0,60,18.58,70947.83,575000
290000,0,78573,290000,1975,0,0,60,42.66,71300,600000
290000,0,78573,288567.61,1975,0,0,60,11.68,70947.83,447000
290000,0,78573,287766.92,1975,0,0,60,9.51,70750.97,450000
350000,0,78573,348741.68,1975,0,0,60,27.29,71043.66,545000
350000,0,78573,350000,1975,0,0,60,28.53,71300,500000
350000,0,78573,350000,1975,0,0,60,28.31,71300,380000
360000,0,78573,360000,1975,0,0,60,30.71,71300,400000
360000,0,78573,360000,1975,0,0,60,28.53,71300,500000
360000,0,78573,360000,1975,0,0,60,23.4,71300,450000
360000,0,78573,357227.9,1975,0,0,60,9.66,70750.97,410000
360000,0,78573,360000,1975,0,0,60,26.45,71300,475000
360000,0,78573,357227.9,1975,0,0,60,-2.13,70750.97,180000
360000,0,78573,364140.41,1975,0,0,60,-0.03,72120.03,400000
360000,0,78573,360000,1975,0,0,60,29.06,71300,480000
360000,0,78573,358705.73,1975,0,0,60,31.81,71043.66,550000
300000,0,78573,298518.21,1975,0,0,63,22.36,70947.83,470000
390000,0,78573,388073.68,1975,0,0,86,20.26,83187.08,1115000
350000,0,78573,347304.91,1975,0,0,75,3.33,82956.26,1170000
810000,0,0,810000,1984,0,0,51,30.15,238900,1250000
1000000,0,0,982218.29,1986,0,0,77,6.23,234651.95,1200000
960000,0,0,960000,1984,0,0,71,26.45,238900,800000
870000,0,0,851673.99,1982,0,0,47,-1.47,234161.4,690000
970000,0,0,970000,1982,0,0,75,28.23,240800,1100000
590000,0,0,595742.16,1983,0,0,89,18.77,99155.73,665000
1350000,0,0,1363138.85,1987,0,0,92,3.78,378447.73,1595000
920000,0,0,920000,1985,0,0,62,29.06,239900,1095000
890000,0,0,890000,1985,0,0,60,27.69,239100,990000
900000,0,0,900000,1984,0,0,65,36.33,239500,995000
1600000,0,0,1571549.27,1996,0,0,114,5.57,237009.27,1300000
880000,0,0,870095.91,1984,0,0,63,5.75,222072.21,890000
870000,0,0,825239.5,1984,0,0,59,19.8,213044.59,660000
1250000,0,0,1250000,1985,0,0,94,32.36,248600,531250
1750000,0,0,1750000,1987,0,0,167,31.12,178700,2315000
880000,0,0,888564.58,1989,0,0,63,7.76,130861.33,725000
1100000,0,0,1080440.12,1985,0,0,67,5.57,444650.22,1165000
1450000,0,0,1412656.47,1985,0,0,74,3.13,412398.26,1975000
1850000,0,0,1850000,1994,0,0,118,29.66,414900,2300000
930000,0,0,882152.57,1988,0,0,67,19.1,204128.21,1058300
1100000,0,0,1095797.02,1988,0,0,84,31.81,214477.36,1210000
1950000,0,0,1899779.39,1999,0,0,95,3.13,395933.51,2720000
1550000,0,0,1532555.29,2010,0,0,88,2.24,382545.58,2275000
620000,0,0,620000,1988,0,0,74,27.69,89400,450000
1550000,0,0,1517350.22,1990,0,0,120,6.53,444436.77,2725000
920000,0,80137,912915.75,1902,0,0,81,6.15,44851.95,380000
2000000,0,0,1948491.68,1994,0,0,139,-0.36,419120.56,2000000
1200000,0,0,1211678.98,1998,0,0,146,19.8,152368.63,1625000
1450000,0,0,1450000,2003,0,0,103,30.57,228100,481667
1950000,0,0,1908924.47,1999,0,0,94,0.37,708162.03,1650000
1500000,0,0,1422826.73,2005,0,0,103,22.36,215226.26,1510000
1950000,0,0,1968978.34,2005,0,0,106,19.8,530412.47,2100000
1050000,0,0,1050000,2005,0,0,95,29.99,151700,1750000
1950000,0,0,1972427.24,2006,0,0,106,4.98,491488.41,1975000
1150000,0,0,1161192.35,2007,0,0,105,9.65,216688.59,1500000
241200,0,0,236911.05,0,0,0,0,5.95,236911.05,340000
2000000,0,0,2000000,2007,0,0,147,27.69,236000,1700000
1800000,0,0,1800000,2011,0,0,120,38.13,276000,1950000
1000000,0,0,948551.15,2009,0,0,97,17.38,151009.34,1048000
1050000,0,0,1050000,2009,0,0,90,40.81,160800,900000
1050000,0,0,1038182.62,2010,0,0,97,3.34,186675.12,1300000
1650000,0,0,1565109.4,2009,0,0,115,13.5,296042.81,346479
1800000,0,0,1762084.13,2010,0,0,125,6.53,306113.17,1490000
2200000,0,0,2200000,2009,0,0,159,28.22,249600,2700000
2400000,0,0,2427602.76,2011,0,0,188,5,242659.13,3000000
970000,0,0,981156.12,2013,0,0,89,5.31,158906.83,1250000
1000000,0,87771,982218.29,1961,0,0,73,3.89,20921.25,998000
1550000,0,0,1550000,1967,0,108,108,26.45,402200,2100000
690000,0,1816,723391.3,1939,0,0,58,0.49,77685.93,910000
4850000,0,0,4783911.91,1934,0,130,104,5.58,867121.02,9325000
1700000,0,0,1708327.17,1961,0,100,135,-0.36,423263.18,2220000
1400000,0,0,1400000,1971,0,0,125,32.36,449200,1875000
840000,0,2677,837833.29,1961,0,0,73,3.09,250951.02,775000
970000,0,2677,974751.38,1961,0,0,90,13.06,265896.1,1410000
1300000,0,0,1300000,1973,0,0,146,29.66,402300,2095000
1900000,0,0,1900000,1947,0,83,166,31.71,369100,2725000
3800000,254,0,4245521.86,1875,254,0,0,5.43,803632.6,10700000
2150000,0,0,2150000,1966,0,85,177,28.31,546400,2800000
1000000,0,6257,1017157.22,1930,0,0,93,5.75,144843.19,1400000
780000,0,6257,780000,1930,0,0,68,30.57,99600,1430000
780000,0,6257,790713.09,1930,0,0,68,2.17,100967.98,1248000
580000,0,6907,587966.15,1938,0,0,61,-0.26,26863.97,740000
1750000,0,0,1758572.08,1956,0,130,130,18.7,644039.34,2120000
1250000,0,0,1250000,1962,0,0,107,23.4,440800,1420000
1200000,0,0,1209012.88,1962,0,0,114,18.7,460029.4,1545000
2750000,0,0,2750000,1928,0,83,135,28.53,797500,3530000
590000,0,8438,600122.76,1890,0,0,46,8.61,146267.21,875000
720000,0,8438,732353.2,1890,0,0,57,5,184512.32,880000
2200000,0,0,2210776.33,1902,0,118,165,18.7,598718.43,2700000
3000000,0,0,3014695,1965,0,30,170,18.25,1178645.25,3825000
410000,0,0,410000,1964,0,0,52,30.71,113100,500000
1250000,0,0,1259388.41,1973,0,0,154,21.54,326433.48,2100000
1450000,0,0,1460890.56,1970,0,33,179,11.8,298626.18,1900000
1150000,0,0,1157013.81,1970,0,0,135,5.33,326579.72,1595000
970000,0,0,977285.41,1971,0,0,106,13.63,301547.96,800000
650000,0,0,653964.33,1949,0,0,62,4.52,389863.35,987654
2000000,0,0,1994841.17,1960,0,102,162,8.61,499109.26,2150000
1300000,0,0,1306367.83,1916,0,32,133,22.36,462655.19,2250000
1150000,0,0,1147033.67,1969,0,0,132,5.95,346503.91,1660000
1700000,0,0,1695615,1950,0,109,133,5.57,418218.45,1500000
1450000,0,0,1446259.85,1935,0,56,94,5.4,385503.06,2100000
1600000,0,0,1609758.34,1965,0,0,157,3.91,413204.84,2155000
1650000,0,0,1660063.29,1965,0,0,172,3.92,526089.15,1425000
1750000,0,0,1758572.08,1943,0,30,102,19.8,660318.69,2725000
1950000,0,0,1964645.92,1973,0,0,198,18.13,413381.65,2100000
3700000,0,0,3718123.83,1952,0,96,166,17.41,1078858.85,4700000
2250000,0,0,2250000,1934,0,74,178,35.56,366200,2750000
1800000,0,0,1795357.05,1928,0,79,129,6.24,396574.42,2845000
1850000,0,0,1859061.92,1931,0,58,97,20.26,420549.95,2600000
2000000,0,0,2009796.67,1923,0,32,159,19.51,413817.13,3295000
2750000,0,0,2750000,1921,0,62,172,31.71,477200,2650000
1150000,0,0,1169502.59,1947,0,88,143,24.67,434444.79,928000
1850000,0,0,1845228.08,1956,0,120,248,6.07,515766.18,1900000
1750000,0,0,1750000,1949,0,109,109,28.31,545100,1075000
2200000,0,0,2200000,1972,0,0,224,35.56,758700,2050000
1700000,0,20799,1729167.28,1903,0,0,149,2.24,274123.87,2600000
1550000,0,0,1557592.42,1969,0,66,148,7.51,457530.21,1800000
1450000,0,0,1446259.85,1973,0,25,167,7.16,326754.98,2000000
1050000,0,0,1050000,1968,0,80,119,31.27,182700,1150000
720000,0,0,720000,1840,0,0,90,25.13,272300,772500
1750000,0,0,1750000,1970,0,0,164,28.45,554100,3395000
1900000,0,22368,1932598.72,1972,0,0,136,6.24,271886.13,2900000
2550000,0,0,2543422.49,1967,0,65,132,7.11,1015274.41,1687500
1200000,0,0,1200000,1965,0,0,127,35.62,377300,1550000
1950000,0,0,1961892.98,1965,0,0,173,0.37,566534.33,2225000
1450000,0,0,1458843.5,1982,0,0,123,5.36,490573.86,995000
1450000,0,0,1457102.58,1961,0,0,150,3.93,449390.53,1635000
1650000,0,0,1645743.97,1961,0,75,160,5.57,446046.49,2125000
1450000,0,0,1458843.5,1967,0,40,159,5.95,581424.59,2735000
1100000,0,0,1106708.86,1960,0,0,99,5.31,547921.5,1575000
900000,0,26347,904408.5,1908,0,0,80,10.23,96972.69,1700000
1050000,0,26630,1100812.84,1930,0,0,91,10.23,127065.25,1705000
910000,0,26789,910000,1931,0,0,79,33.36,108700,1625000
780000,0,26916,780000,1934,0,0,67,29.51,108800,1050000
780000,0,26916,817746.68,1934,0,0,66,11.16,114065.18,1040000
1300000,0,0,1309763.95,1920,0,0,225,11.68,152335.62,2200000
1200000,0,0,1200000,1910,0,0,140,29.98,400300,1850000
2150000,0,0,2150000,1969,0,71,199,28.45,522400,2940000
1300000,0,206086,1310370.15,1920,0,0,113,31.81,268222.69,1520000
1150000,0,0,1158637.34,1960,0,0,108,21.54,303663.73,1640000
1400000,0,0,1410515.02,1972,0,0,145,18.78,388596.89,2280000
1350000,0,0,1350000,1965,0,45,108,44.71,402600,2000000
1400000,0,0,1396388.82,1970,0,0,125,3.91,520753.29,1950000
1200000,0,31642,1200000,1935,0,0,109,44.71,170300,1587500
750000,0,31839,786294.89,1938,0,0,70,2.36,144049.22,1175000
1100000,0,0,1100000,1965,0,0,110,30.29,442700,1320000
276200,0,0,275487.57,0,0,0,0,3.92,275487.57,1998000
1650000,0,0,1650000,1962,0,0,177,29.06,516800,2395000
1500000,0,0,1511266.09,1972,0,0,146,8.23,559067.7,1425000
1000000,0,0,1007510.73,1944,0,6,86,19.8,338322.1,1449000
1000000,0,0,1000000,1918,0,0,97,28.31,358300,930000
330000,0,35281,330000,1935,0,0,39,30.29,29400,399000
2100000,0,0,2094583.23,1951,0,86,192,5.49,429888.27,2858333
1650000,0,0,1650000,1970,0,0,152,30.63,402600,2695000
1350000,0,0,1356612.75,1947,0,30,125,8.94,404572.07,1100000
1450000,0,0,1450000,1969,0,0,145,31.89,483600,1995000
600000,0,36954,600000,1898,0,0,52,31.12,51400,1245000
