MI_OBJ_OIS_PROPERTY_ID,MI_OBJ_OIS_PROPERTY_NUMBER,MI_OBJ_OIS_MOTHER_ID,MI_OBJ_OIS_MUNICIPALITY_NUMBER,MI_OBJ_OIS_POSTAL_CODE,MI_OBJ_OIS_RENTED_PLOT,MI_OBJ_OIS_OWNERSHIP_CODE_PROPERTY,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_UNIT,MI_OBJ_OIS_PROPERTY_APPLICATION_CODE_BUILDING,MI_OBJ_OIS_PROPERTY_USE_CODE,MI_OBJ_OIS_TAXATION_VALUE,MI_OBJ_OIS_TAXATION_VALUE_PLOT,MI_OBJ_OIS_TAXATION_VALUE_FARMHOUSE,MI_OBJ_OIS_DATE_OF_TAXATION_VALUE,MI_OBJ_OIS_PROPERTY_ADDRESS,MI_OBJ_OIS_HOUSE_NUMBER,MI_OBJ_OIS_HOUSE_LETTER,MI_OBJ_OIS_FLOOR_NUMBER,MI_OBJ_OIS_MAX_FLOOR_NUMBER_BUILDING,MI_OBJ_OIS_LAND_ZONE,MI_OBJ_OIS_SIZE_OF_HOUSE,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA,MI_OBJ_OIS_SIZE_OF_PLOT,MI_OBJ_OIS_SIZE_OF_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_CARPORT,MI_OBJ_OIS_SIZE_OF_OUTDOOR_LIVING_ROOM,MI_OBJ_OIS_SIZE_OF_INTEGRATED_OUTHOUSE,MI_OBJ_OIS_SIZE_OF_INTEGRATED_GARAGE,MI_OBJ_OIS_SIZE_OF_LEGAL_BASEMENT,MI_OBJ_OIS_SIZE_OF_BASEMENT,MI_OBJ_OIS_SIZE_OF_ATTIC,MI_OBJ_OIS_SIZE_OF_USED_ATTIC,MI_OBJ_OIS_SIZE_OF_HOUSE_EXCL_UTILIZED_ATTIC,MI_OBJ_OIS_SIZE_OF_BUSINESS_AREA_BUILDING,MI_OBJ_OIS_SIZE_OF_NOT_INTEGRATED_GARAGE,MI_OBJ_OIS_NUMBER_OF_FLOORS,MI_OBJ_OIS_CONSTRUCTION_YEAR,MI_OBJ_OIS_CONSTRUCTION_MATERIAL,MI_OBJ_OIS_REBUILD_YEAR,MI_OBJ_OIS_ROOF_MATERIAL,MI_OBJ_NUMBER_OF_EXTERNAL_MATRS,MI_OBJ_OIS_SUM_OF_TAXATION_VALUES,MI_OBJ_OIS_N_COORDINATE,MI_OBJ_OIS_E_COORDINATE,C20_1MONTH%,C20_3MONTH%,C20_6MONTH%,C20_12MONTH%,SCHOOL_DISTANCE_1,SCHOOL_DISTANCE_2,SCHOOL_DISTANCE_3,SUPERMARKET_DISTANCE_1,SUPERMARKET_DISTANCE_2,SUPERMARKET_DISTANCE_3,KOEBESUM_BELOEB,OMREGNINGS_DATO
3760033931,33931.0,0.0,376,4872.0,N,10.0,120.0,120.0,1.0,860000.0,318900.0,0.0,2014-10-01,Østergade 38 (4872),38.0, ,  ,  ,1,119,0,968.0,0,0,21,0,0,0,0,0,0,119,0,0,1.0,1978.0,1 ,0.0,4 ,1,860000.0,6069991.9,690643.54,7.69,23.99,35.56,42.48,248.87,4451.82,4582.26,282.44,1916.63,3328.36,985000,2015-04-24 00:00:00
3760033967,33967.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,566331.54,259703.46,0.0,2013-10-01,Torilisvej 31,31.0, ,  ,  ,3,60,0,1090.0,0,0,0,4,0,0,0,0,0,60,0,15,1.0,1979.0,5 ,0.0,3 ,1,560000.0,6060154.3,689909.23,-7.75,-4.0,3.09,22.97,6468.45,10056.94,11661.91,1900.83,2298.13,4540.13,650000,2014-10-13 00:00:00
3760033970,33970.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,567267.05,245783.12,0.0,2013-10-01,Tiliavej 18 (4873),18.0, ,  ,  ,3,60,0,1041.0,0,0,0,3,0,0,0,0,0,60,0,0,1.0,1978.0,5 ,0.0,4 ,1,580000.0,6060113.3,689954.68,11.55,17.05,18.58,26.11,6520.74,10095.32,11715.2,1928.14,2341.27,4568.9,470000,2015-03-10 00:00:00
3760034067,34067.0,0.0,376,4873.0,N,10.0,120.0,120.0,1.0,1250000.0,362700.0,0.0,2014-10-01,Rådhusparken 25,25.0, ,  ,  ,1,151,0,1211.0,0,0,0,0,0,0,0,0,0,151,0,0,1.0,1986.0,1 ,0.0,4 ,1,1250000.0,6067107.6,688376.44,10.51,30.24,35.79,42.72,809.58,3745.38,4639.58,571.39,2886.9,2942.11,1125000,2015-04-08 00:00:00
3760034153,34153.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1365263.52,295402.57,0.0,2013-10-01,Lupinvej 110,110.0, ,  ,  ,3,113,0,1405.0,0,31,0,0,0,0,0,0,0,113,0,0,1.0,1997.0,5 ,0.0,4 ,1,1350000.0,6061958.5,690059.36,-7.32,-4.45,4.47,23.33,4825.82,8247.16,10022.6,386.22,547.25,2771.57,1325000,2014-10-14 00:00:00
3760034213,34213.0,0.0,376,4874.0,N,10.0,510.0,510.0,8.0,550000.0,203200.0,0.0,2014-10-01,Vendersvej 9,9.0, ,  ,  ,3,64,0,1116.0,0,0,0,0,0,0,0,0,0,64,0,0,1.0,1978.0,5 ,1990.0,4 ,1,550000.0,6053165.7,691524.62,6.72,25.84,38.13,41.93,13635.07,16210.25,17059.17,2668.43,8878.21,9440.15,300000,2015-04-17 00:00:00
3760034240,34240.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1173655.97,249597.5,0.0,2013-10-01,Sølvgranvej 26,26.0, ,  ,  ,3,96,0,1076.0,0,28,0,0,0,0,0,0,0,96,0,0,1.0,2006.0,5 ,0.0,4 ,1,1200000.0,6060726.5,690115.61,8.19,14.74,15.98,23.78,5989.19,9475.2,11190.41,1294.17,1749.33,3935.05,1230000,2015-02-22 00:00:00
3760034275,34275.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,2200000.0,545600.0,0.0,2014-10-01,Skarntydevej 27,27.0, ,  ,  ,3,199,0,2547.0,0,0,0,0,0,0,0,0,0,199,0,0,1.0,1996.0,1 ,0.0,7 ,1,2200000.0,6060565.3,690066.4,-1.74,3.77,29.69,26.93,6124.79,9638.35,11324.95,1462.6,1901.41,4103.3,910000,2015-06-17 00:00:00
3760034349,34349.0,0.0,376,4873.0,N,10.0,120.0,120.0,1.0,1200000.0,214200.0,0.0,2014-10-01,Udgaardsvej 3,3.0, ,  ,  ,1,130,0,890.0,0,0,0,11,0,0,0,0,0,130,0,0,1.0,2005.0,1 ,0.0,4 ,1,1200000.0,6065945.3,688540.88,7.61,22.75,33.36,40.56,622.68,4677.88,5759.37,726.31,2135.47,2555.65,1417500,2015-04-23 00:00:00
3760034350,34350.0,0.0,376,4873.0,N,10.0,120.0,120.0,1.0,1600000.0,214300.0,0.0,2014-10-01,Udgaardsvej 1,1.0, ,  ,  ,1,171,0,891.0,0,0,0,0,42,0,0,0,0,171,0,0,1.0,2008.0,1 ,0.0,4 ,1,1600000.0,6065955.0,688525.55,6.99,24.41,39.32,43.95,604.77,4675.52,5744.34,710.26,2153.23,2570.84,1772500,2015-04-20 00:00:00
3760034364,34364.0,0.0,376,4873.0,N,10.0,120.0,120.0,1.0,1200000.0,237400.0,0.0,2014-10-01,Hermodsvej 12,12.0, ,  ,  ,1,160,0,1073.0,0,39,0,0,0,0,0,0,0,160,0,0,1.0,1988.0,1 ,2004.0,3 ,1,1200000.0,6066012.9,688635.91,6.84,27.88,45.97,44.23,659.17,4577.09,5736.73,725.12,2072.38,2460.45,1200000,2015-04-16 00:00:00
3760034398,34398.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,884087.31,276277.28,0.0,2013-10-01,Skovlystvej 61,61.0, ,  ,  ,3,80,0,1252.0,0,0,0,0,0,0,0,0,0,80,0,0,1.0,1986.0,5 ,0.0,3 ,1,880000.0,6062303.2,690156.82,-1.38,3.11,6.23,28.55,4557.6,7898.15,9743.83,367.56,434.55,2414.81,685000,2014-11-03 00:00:00
3760034489,34489.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,890000.0,241600.0,0.0,2014-10-01,Dådyrstien 36,36.0, ,  ,  ,3,75,0,955.0,0,0,0,0,0,0,0,0,0,75,0,0,1.0,1993.0,5 ,0.0,3 ,1,890000.0,6065465.3,690641.76,-0.74,19.82,29.2,36.71,2718.54,4730.85,7252.06,285.98,690.84,847.67,775000,2015-05-05 00:00:00
3760034495,34495.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1200000.0,205100.0,0.0,2014-10-01,Dådyrstien 18,18.0, ,  ,  ,3,99,0,904.0,0,0,0,0,0,0,0,0,0,99,0,0,1.0,2010.0,5 ,0.0,4 ,1,1200000.0,6065564.7,690622.77,-0.27,13.26,31.27,38.3,2669.44,4630.94,7161.77,376.07,633.5,948.18,1199000,2015-05-27 00:00:00
3760034508,34508.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,630000.0,237100.0,0.0,2014-10-01,Hjortestien 10,10.0, ,  ,  ,3,47,0,915.0,0,0,0,0,0,0,0,0,0,47,0,0,1.0,1982.0,5 ,0.0,4 ,1,630000.0,6065694.7,690523.13,-1.74,3.77,29.69,26.93,2537.48,4499.34,6997.98,497.44,642.69,1103.23,475000,2015-06-17 00:00:00
3760034605,34605.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,2109597.74,805966.79,0.0,2013-10-01,Lyngvej 8,8.0, ,  ,  ,3,105,0,1843.0,0,28,0,0,0,0,0,0,0,105,0,34,1.0,1990.0,5 ,2006.0,4 ,1,2100000.0,6063333.2,691073.01,5.45,11.98,7.76,21.35,4258.98,6884.8,9255.84,1219.98,1336.39,1493.58,2700000,2015-01-20 00:00:00
3760034702,34702.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1026948.97,246369.95,0.0,2013-10-01,Krondyrstien 13,13.0, ,  ,  ,3,93,0,1047.0,0,0,0,0,0,0,0,0,0,93,0,0,1.0,1992.0,5 ,2006.0,3 ,1,1050000.0,6065866.1,690458.94,7.36,8.32,11.68,24.74,2435.33,4328.05,6823.47,648.38,673.55,1286.25,945000,2015-02-03 00:00:00
3760034728,34728.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,813701.99,250841.22,0.0,2013-10-01,Snerlevej 25,25.0, ,  ,  ,3,70,0,1027.0,0,0,0,0,0,0,0,0,0,70,0,0,1.0,1983.0,5 ,0.0,3 ,1,810000.0,6060586.3,690546.55,-2.33,4.26,2.36,17.67,6278.09,9607.79,11477.06,1395.42,2000.91,3996.28,656500,2015-01-08 00:00:00
3760034792,34792.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1054798.87,214073.94,0.0,2013-10-01,Krondyrstien 30,30.0, ,  ,  ,3,89,0,701.0,0,0,0,0,0,0,0,0,0,89,0,0,1.0,2001.0,5 ,0.0,4 ,1,1050000.0,6065778.3,690588.75,5.83,12.36,5.39,18.99,2580.86,4416.6,6973.0,548.18,582.66,1162.72,1100000,2015-01-15 00:00:00
3760034813,34813.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,680000.0,251000.0,0.0,2014-10-01,Bomlærkevej 1,1.0, ,  ,  ,3,44,0,1038.0,0,0,0,0,0,0,0,0,0,44,0,0,1.0,1985.0,5 ,0.0,11,1,680000.0,6065535.2,690981.79,-0.82,4.72,30.15,28.24,3022.06,4683.79,7410.08,464.73,555.09,880.19,495000,2015-06-15 00:00:00
3760034938,34938.0,0.0,376,4873.0,N,10.0,120.0,120.0,1.0,766785.97,254317.35,0.0,2013-10-01,Skolebakken 19,19.0, ,  ,  ,1,138,0,714.0,0,0,0,0,0,0,0,0,0,138,0,21,1.0,1966.0,1 ,0.0,3 ,1,780000.0,6066207.5,688068.98,5.48,5.28,5.58,26.67,149.38,4668.34,5339.81,380.45,2670.51,3035.35,895000,2014-11-10 00:00:00
3760035157,35157.0,0.0,376,4874.0,N,10.0,130.0,130.0,1.0,422715.34,123668.81,0.0,2013-10-01,Langgade 30 (4874),30.0, ,  ,  ,1,121,0,812.0,0,0,0,0,0,0,0,41,41,80,0,0,1.0,1922.0,1 ,0.0,5 ,1,430000.0,6051524.1,689336.97,0.32,-3.2,0.37,24.91,14886.42,15105.77,18705.95,75.26,10512.5,10937.28,350000,2014-12-19 00:00:00
3760035164,35164.0,0.0,376,4873.0,N,40.0,510.0,510.0,8.0,1054876.9,250759.31,0.0,2013-10-01,Sølvgranvej 6,6.0, ,  ,  ,3,92,0,1026.0,0,0,0,3,0,0,0,0,0,92,0,13,1.0,1992.0,5 ,0.0,4 ,1,1050000.0,6060771.0,690398.55,5.48,5.28,5.58,26.67,6050.36,9423.5,11250.46,1207.93,1776.5,3834.81,1060000,2014-11-10 00:00:00
3760035220,35220.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1700000.0,364300.0,0.0,2014-10-01,Tvetandvej 24,24.0, ,  ,  ,3,199,0,2242.0,0,0,0,0,0,0,0,0,0,199,0,0,1.0,1995.0,1 ,0.0,7 ,1,1700000.0,6060551.3,689805.53,-4.11,19.19,29.66,34.82,6058.36,9667.52,11252.51,1563.52,1899.46,4185.98,1453000,2015-05-16 00:00:00
3760035417,35417.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1550000.0,236400.0,0.0,2014-10-01,Elsdyrstien 30,30.0, ,  ,  ,3,136,0,909.0,0,0,0,0,0,0,0,0,0,136,0,0,1.0,2008.0,5 ,0.0,4 ,1,1550000.0,6065750.8,690883.14,2.1,11.12,29.06,36.25,2874.19,4459.81,7181.67,317.08,650.37,1092.35,1795000,2015-05-30 00:00:00
3760035455,35455.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1050000.0,257000.0,0.0,2014-10-01,Trifoliumvej 75,75.0, ,  ,  ,3,109,0,1092.0,0,0,0,0,0,0,0,0,0,109,0,23,1.0,2006.0,5 ,0.0,10,1,1050000.0,6060624.6,689756.88,1.69,17.94,31.54,36.69,5974.26,9598.05,11167.57,1518.36,1827.2,4130.77,1389000,2015-04-29 00:00:00
3760035477,35477.0,0.0,376,4872.0,N,10.0,510.0,510.0,8.0,1350000.0,329900.0,0.0,2014-10-01,Skovduevejen 29,29.0, ,  ,  , ,104,0,1056.0,0,0,0,0,0,0,0,0,0,104,0,0,1.0,2006.0,5 ,0.0,4 ,1,1350000.0,6067358.6,693208.66,3.86,20.48,35.62,40.89,3922.44,5231.91,7976.74,1329.95,1821.3,2519.43,750000,2015-04-28 00:00:00
3760035515,35515.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1515972.3,231992.66,0.0,2013-10-01,Harestien 22,22.0, ,  ,  ,3,135,0,916.0,0,0,0,0,0,0,0,0,0,135,0,0,1.0,2008.0,5 ,0.0,4 ,1,1550000.0,6066098.1,690846.7,13.07,18.19,18.94,26.64,2785.18,4110.66,6896.37,273.69,950.93,1440.55,1392000,2015-03-11 00:00:00
3760035532,35532.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1450000.0,241100.0,0.0,2014-10-01,Musestien 1,1.0, ,  ,  ,3,116,0,950.0,0,0,0,9,0,0,0,0,0,116,0,0,1.0,2004.0,5 ,0.0,4 ,2,1450000.0,6066204.9,690908.99,8.79,25.89,36.29,42.14,2839.5,4010.16,6859.77,288.33,1072.36,1389.32,1310000,2015-04-22 00:00:00
3760035534,35534.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1365263.52,243825.95,0.0,2013-10-01,Musestien 5,5.0, ,  ,  ,3,116,0,950.0,0,0,0,0,0,0,0,0,0,116,0,0,1.0,2005.0,5 ,0.0,4 ,1,1350000.0,6066163.4,690864.47,3.46,2.95,9.51,34.78,2797.6,4047.17,6860.01,292.08,1018.49,1439.7,1075000,2014-09-30 00:00:00
3760035587,35587.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1450000.0,242700.0,0.0,2014-10-01,Bæverstien 20,20.0, ,  ,  ,3,113,0,964.0,0,0,0,5,0,0,0,0,0,113,0,0,1.0,2010.0,5 ,0.0,4 ,1,1450000.0,6066089.5,691227.77,6.84,27.88,45.97,44.23,3165.52,4168.79,7163.29,167.63,1101.81,1125.58,250000,2015-04-16 00:00:00
3760035602,35602.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1350000.0,247900.0,0.0,2014-10-01,Kaninstien 5,5.0, ,  ,  ,3,110,0,1011.0,0,0,0,6,0,0,0,0,0,110,0,0,1.0,2004.0,5 ,0.0,4 ,1,1350000.0,6066311.1,690918.91,9.26,29.67,26.45,37.34,2845.72,3905.59,6789.36,370.64,1175.84,1368.33,1200000,2015-04-01 00:00:00
3760035630,35630.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1711581.62,247739.21,0.0,2013-10-01,Bæverstien 3,3.0, ,  ,  ,3,158,0,1059.0,0,0,0,10,0,0,0,0,0,158,0,0,1.0,2006.0,5 ,0.0,4 ,1,1750000.0,6066104.2,691131.43,6.59,6.88,9.65,20.04,3068.29,4138.49,7085.77,123.7,1081.83,1190.72,1900000,2015-02-06 00:00:00
3760035690,35690.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1618090.1,238971.68,0.0,2013-10-01,Kaninstien 68,68.0, ,  ,  ,3,134,0,908.0,0,0,0,6,0,0,0,0,0,134,0,0,1.0,2009.0,5 ,0.0,4 ,1,1600000.0,6066345.3,691032.13,-10.43,-9.08,-1.19,16.43,2958.59,3885.52,6843.65,365.34,1248.31,1253.36,1400000,2014-10-16 00:00:00
3760035698,35698.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1760483.96,272483.79,0.0,2013-10-01,Kaninstien 33,33.0, ,  ,  ,3,182,0,1284.0,0,0,0,0,0,0,0,0,0,182,0,0,1.0,2006.0,5 ,0.0,4 ,1,1800000.0,6066466.6,691079.87,8.93,7.97,9.01,26.96,3008.31,3772.47,6791.8,481.26,1206.01,1378.62,2050000,2015-01-30 00:00:00
3760035769,35769.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1650000.0,285200.0,0.0,2014-10-01,Marielyst Strandpark 87,87.0, ,  ,  ,1,135,0,370.0,0,0,0,0,0,0,0,0,0,135,0,0,1.0,2010.0,5 ,0.0,5 ,1,1650000.0,6065346.7,690201.4,1.5,17.53,31.71,40.08,2355.42,4856.35,7090.77,371.05,982.1,1099.5,1130000,2015-05-19 00:00:00
3760035913,35913.0,31070.0,376,4872.0,N,10.0,510.0,510.0,25.0,1808360.4,59575.43,0.0,2013-10-01,"Sildestrup Øvej 32 K, 1",32.0,K,01,01,3,85,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1985.0,2 ,0.0,6 ,1,1800000.0,6066378.8,692284.51,5.06,2.45,4.52,24.62,4211.01,4212.62,7753.01,23.71,1251.66,2105.82,1600000,2014-11-17 00:00:00
3760036091,36091.0,0.0,376,4880.0,N,10.0,510.0,510.0,8.0,2249507.28,453618.03,0.0,2013-10-01,Muslingevej 9,9.0, ,  ,  ,3,115,0,914.0,0,0,0,3,0,0,0,8,8,107,0,0,1.0,2007.0,5 ,0.0,2 ,1,2300000.0,6059530.4,676761.76,9.61,22.21,18.13,31.19,435.6,13211.99,13483.66,1661.22,2025.88,2826.08,2500000,2015-03-18 00:00:00
3760036168,36168.0,0.0,376,4800.0,N,30.0,130.0,130.0,1.0,2446958.34,456232.88,0.0,2013-10-01,Sdr Vedby Skovvej 73,73.0, ,  ,  ,1,228,0,1258.0,0,69,0,0,0,0,0,0,0,228,0,0,1.0,2009.0,1 ,0.0,4 ,1,2450000.0,6072307.7,687131.34,-3.12,-0.38,5.4,24.95,1413.04,1923.57,2008.1,1171.56,1490.48,1575.57,3061000,2014-10-23 00:00:00
3760036208,36208.0,1423.0,376,4800.0,N,10.0,140.0,140.0,21.0,1860914.29,303818.74,0.0,2013-10-01,Slotsbryggen 8 02 tv,8.0, ,02,04,1,134,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2006.0,8 ,0.0,2 ,1,1900000.0,6073222.2,684302.03,6.06,22.63,20.05,34.66,611.09,931.07,1198.91,214.93,248.41,296.64,2250000,2015-03-23 00:00:00
3760036209,36209.0,1423.0,376,4800.0,N,10.0,140.0,140.0,21.0,1650000.0,271100.0,0.0,2014-10-01,Slotsbryggen 10 02 dør 7,10.0, ,02,04,1,127,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2006.0,8 ,0.0,2 ,1,1650000.0,6073215.0,684316.77,-0.71,3.3,32.36,28.12,595.18,941.89,1183.58,212.64,232.06,280.25,2140000,2015-06-16 00:00:00
3760036248,36248.0,0.0,376,4800.0,N,10.0,120.0,120.0,1.0,2400000.0,354700.0,0.0,2014-10-01,Skovstjernevænget 11,11.0, ,  ,  ,1,149,0,1019.0,60,0,0,60,0,0,0,0,0,149,0,0,1.0,2010.0,1 ,0.0,4 ,1,2400000.0,6076297.1,684984.25,9.26,29.67,26.45,37.34,396.67,2361.84,3472.91,2012.22,2210.32,2482.8,2450000,2015-04-01 00:00:00
3760036297,36297.0,0.0,376,4800.0,N,10.0,120.0,120.0,1.0,1400000.0,248500.0,0.0,2014-10-01,Maderne 1,1.0, ,  ,  ,2,201,0,2823.0,0,0,0,0,0,0,0,56,46,155,0,0,1.0,1935.0,1 ,1988.0,5 ,1,1400000.0,6076011.3,691127.94,2.16,12.76,28.23,36.6,1196.21,5851.31,5872.13,1713.95,2740.86,5135.42,1299000,2015-06-03 00:00:00
3760036443,36443.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1564874.63,277471.83,0.0,2013-10-01,Hansavej 4(4873),4.0, ,  ,  ,3,133,0,1330.0,0,0,0,0,0,0,0,0,0,133,0,0,1.0,2010.0,5 ,0.0,4 ,1,1600000.0,6061862.1,689571.8,4.99,6.13,10.14,17.14,4737.84,8383.22,9937.31,638.85,880.95,3062.73,1160000,2015-02-11 00:00:00
3760036500,36500.0,0.0,376,4873.0,N,30.0,510.0,510.0,8.0,1000000.0,291000.0,0.0,2014-10-01,Savavej 11(4873),11.0, ,  ,  ,3,75,0,1396.0,0,0,0,0,0,0,0,0,0,75,0,0,1.0,2012.0,5 ,0.0,90,1,1000000.0,6062276.5,689556.48,-0.71,3.3,32.36,28.12,4341.43,7973.29,9542.72,316.02,937.4,2714.26,995000,2015-06-16 00:00:00
3760036530,36530.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1618090.1,313707.22,0.0,2013-10-01,Folvavej 7(4873),7.0, ,  ,  ,3,135,0,1567.0,0,0,0,0,0,0,0,0,0,135,0,0,1.0,2007.0,5 ,0.0,4 ,1,1600000.0,6062117.5,689601.43,-10.43,-9.08,-1.19,16.43,4506.23,8126.11,9707.42,398.57,855.11,2825.84,1215000,2014-10-16 00:00:00
3760036557,36557.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1112436.95,294189.01,0.0,2013-10-01,Hansavej 87(4873),87.0, ,  ,  ,3,85,0,1395.0,0,0,0,0,0,0,0,0,0,85,0,0,1.0,2007.0,5 ,0.0,4 ,1,1100000.0,6062107.9,689868.5,-4.15,-1.66,3.34,28.43,4612.49,8110.56,9812.32,346.19,591.03,2708.82,1025000,2014-10-09 00:00:00
3760036665,36665.0,0.0,376,4872.0,N,30.0,510.0,510.0,8.0,2762568.47,378120.28,0.0,2013-10-01,Blommestien 1,1.0, ,  ,  ,3,278,0,2781.0,0,0,0,0,0,0,0,0,0,278,0,0,1.0,2007.0,5 ,0.0,4 ,1,2750000.0,6066307.8,691481.57,0.22,-2.41,1.28,24.42,3408.36,4008.64,7191.8,502.3,808.18,1454.96,3900000,2014-12-22 00:00:00
3760036717,36717.0,0.0,376,4872.0,N,10.0,510.0,510.0,8.0,1000000.0,223300.0,0.0,2014-10-01,Blommestien 73,73.0, ,  ,  ,3,77,0,1344.0,0,0,0,0,0,0,0,0,0,77,0,0,1.0,2012.0,5 ,0.0,4 ,1,1000000.0,6066666.4,691356.08,2.16,12.76,28.23,36.6,3297.09,3630.37,6857.47,728.69,964.89,1679.73,1075000,2015-06-03 00:00:00
3760037518,37518.0,0.0,376,4873.0,N,10.0,510.0,510.0,8.0,1205484.42,286503.46,0.0,2013-10-01,Marielyst Strandpark 211,211.0, ,  ,  ,1,91,0,370.0,0,0,0,0,0,0,0,0,0,91,0,0,1.0,2008.0,5 ,0.0,4 ,1,1200000.0,6065370.5,690504.19,2.0,7.77,3.93,17.36,2623.12,4823.47,7245.5,176.82,815.57,853.73,920000,2015-01-12 00:00:00
3760037587,37587.0,26759.0,376,4873.0,N,10.0,510.0,510.0,25.0,760000.0,123200.0,0.0,2014-10-01,Bøtølundvej 3,3.0, ,  ,  ,3,70,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,5 ,0.0,5 ,2,760000.0,6062532.3,690846.7,9.67,28.79,44.71,48.67,4724.11,7669.59,9838.92,684.47,1029.79,2029.07,570000,2015-04-15 00:00:00
3760037673,37673.0,26759.0,376,4873.0,N,10.0,510.0,510.0,25.0,420560.06,120495.35,0.0,2013-10-01,Bøtølundvej 32,32.0, ,  ,  ,3,70,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,5 ,0.0,5 ,2,430000.0,6062387.8,690607.17,7.14,6.89,11.45,24.61,4708.74,7806.93,9858.06,440.66,789.53,2206.7,700000,2015-02-02 00:00:00
3760037790,37790.0,29558.0,376,4873.0,N,10.0,510.0,510.0,25.0,1050000.0,12400.0,0.0,2014-10-01,Marielyst Strandvej 63 Z,63.0,Z,  ,  ,1,98,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,1 ,0.0,2 ,1,1050000.0,6064440.8,691294.17,8.96,29.31,26.22,38.23,3747.46,5807.96,8462.71,282.06,448.46,1067.59,2550000,2015-03-30 00:00:00
3900000107,107.0,0.0,390,4772.0,N,10.0,110.0,110.0,1.0,1251575.63,367062.1,1125416.81,2014-10-01,Hovvejen 28 (4772),28.0, ,  ,  ,2,156,0,30540.0,0,0,0,24,0,0,0,0,0,156,0,0,1.0,1921.0,1 ,0.0,3 ,3,1250000.0,6100065.7,696869.27,-2.55,-0.75,27.29,27.95,4037.77,4037.77,4432.23,3549.35,3595.49,4042.62,1200000,2015-07-02 00:00:00
3900000179,179.0,0.0,390,4735.0,N,10.0,510.0,510.0,8.0,642925.03,140238.02,0.0,2013-10-01,Drosselbakken 2,2.0, ,  ,  ,3,66,0,1187.0,0,0,9,0,0,0,0,0,0,66,0,0,1.0,1975.0,5 ,1994.0,3 ,1,640000.0,6104752.0,699439.57,5.25,8.27,6.99,21.76,3757.45,6722.6,8853.72,6231.87,6323.57,7757.99,265000,2015-01-22 00:00:00
3900000199,199.0,0.0,390,4773.0,N,10.0,120.0,120.0,1.0,880000.0,311300.0,0.0,2014-10-01,Drosselvej 4 (4773),4.0, ,  ,  ,1,140,0,926.0,0,20,0,0,0,0,0,0,0,140,0,0,1.0,1966.0,1 ,0.0,3 ,1,880000.0,6098566.1,693461.65,12.81,33.22,42.54,45.73,331.86,331.86,3106.0,185.99,221.85,2989.8,610000,2015-04-11 00:00:00
3900000200,200.0,0.0,390,4773.0,N,10.0,120.0,120.0,1.0,780000.0,282800.0,0.0,2014-10-01,Drosselvej 5 (4773),5.0, ,  ,  ,1,129,0,768.0,20,0,0,9,0,0,0,0,0,129,0,0,1.0,1968.0,1 ,0.0,3 ,1,780000.0,6098590.7,693530.96,-0.34,8.37,24.74,30.96,403.34,403.34,3173.11,139.64,165.3,3062.03,750000,2015-06-08 00:00:00
